steps,distance,trackerDistance,loggedActivitiesDistance,veryActiveDistance,moderatelyActiveDistance,lightActiveDistance,sedentaryActiveDistance,veryActiveMinutes,fairlyActiveMinutes,lightlyActiveMinutes,sedentaryMinutes,calories
2819.0,2.049999952,2.049999952,3.4165962489,0.310000002,0.170000002,1.559999943,0.01,4.0,4.0,87.0,1345.0,2444.0
8350.0,6.619999886,6.619999886,2.092147112,1.49000001,0.529999971,4.610000134,0.01,72.0,10.0,167.0,868.0,3713.0
7401.0,5.559999943,5.559999943,3.4165962489,2.319999933,0.360000014,2.880000114,0.01,70.0,19.0,204.0,689.0,3492.0
768.0,0.529999971,0.529999971,3.4165962489,1.514999986,0.670000017,0.529999971,0.01,26.0,25.9695652174,43.0,1397.0,2130.0
8432.0,5.670000076,5.670000076,3.4165962489,1.514999986,0.670000017,5.650000095,0.01,26.0,25.9695652174,374.0,1066.0,1953.0
4460.0,3.039999962,3.039999962,3.4165962489,1.514999986,0.670000017,3.019999981,0.029999999,26.0,25.9695652174,248.0,1192.0,1787.0
6895.5,4.964999914,4.960000038,3.4165962489,1.514999986,0.670000017,3.448616188,0.01,26.0,25.9695652174,201.8753246753,669.0,1347.0
1019.0,0.629999995,0.629999995,3.4165962489,1.514999986,0.670000017,0.629999995,0.01,26.0,25.9695652174,64.0,223.0,600.0
5430.0,3.589999914,3.589999914,3.4165962489,1.514999986,0.670000017,3.589999914,0.01,26.0,25.9695652174,251.0,1189.0,1888.0
224.0,0.140000001,0.140000001,3.4165962489,1.514999986,0.670000017,0.129999995,0.01,26.0,25.9695652174,9.0,32.0,50.0
28497.0,27.53000069,27.53000069,3.4165962489,21.92000008,1.120000005,4.460000038,0.01,128.0,46.0,211.0,1055.0,4526.0
10226.0,6.840000153,6.840000153,3.4165962489,1.514999986,4.440000057,2.400000095,0.01,26.0,101.0,174.0,685.0,1524.0
6176.0,4.079999924,4.079999924,3.4165962489,0.07,0.25999999,3.75,0.01,1.0,7.0,269.0,886.0,1901.0
7239.0,5.340000153,5.340000153,3.4165962489,0.550000012,0.360000014,4.380000114,0.01,7.0,7.0,190.0,1236.0,2484.0
6999.0,4.71999979,4.71999979,3.4165962489,1.514999986,0.670000017,4.71999979,0.01,26.0,25.9695652174,320.0,1120.0,1950.0
9218.0,5.989999771,5.989999771,3.4165962489,1.514999986,0.670000017,5.96999979,0.01,26.0,25.9695652174,221.0,1219.0,1541.0
12409.0,9.369999886,9.369999886,3.4165962489,1.514999986,0.670000017,9.369999886,0.01,26.0,25.9695652174,491.0,388.0,2694.0
5893.0,3.900000095,3.900000095,3.4165962489,2.880000114,0.560000002,0.460000008,0.01,43.0,9.0,48.0,146.0,917.0
3358.0,2.660000086,2.660000086,3.4165962489,1.514999986,0.670000017,2.660000086,0.01,26.0,25.9695652174,144.0,657.0,2702.0
5360.0,3.539999962,3.539999962,3.4165962489,0.540000021,1.549999952,1.460000038,0.01,8.0,28.0,148.0,1256.0,1832.0
5906.0,4.230000019,4.230000019,3.4165962489,1.514999986,0.159999996,4.039999962,0.01,26.0,10.0,215.0,874.0,3016.0
10805.0,7.590000153,7.590000153,3.4165962489,0.720000029,0.980000019,5.889999866,0.01,36.0,37.0,298.0,1069.0,2735.0
7476.0,5.360000134,5.360000134,3.4165962489,1.514999986,0.670000017,5.309999943,0.01,26.0,25.9695652174,263.0,920.0,3253.0
6963.0,5.650000095,5.650000095,3.4165962489,1.514999986,0.670000017,5.650000095,0.01,26.0,25.9695652174,256.0,759.0,2895.0
11693.0,9.539999962,9.539999962,3.4165962489,6.769999981,0.25999999,2.5,0.01,60.0,6.0,153.0,1221.0,2790.0
24136.0,20.90999985,20.90999985,3.4165962489,12.22000027,0.540000021,8.079999924,0.01,87.0,16.0,318.0,1019.0,4039.0
3910.0,2.539999962,2.539999962,3.4165962489,0.469999999,0.25,1.809999943,0.01,7.0,7.0,186.0,1240.0,1555.0
8778.0,6.289999962,6.289999962,3.4165962489,1.514999986,0.670000017,3.448616188,0.01,26.0,25.9695652174,201.8753246753,1440.0,3348.0
9130.0,6.150000095,6.150000095,3.4165962489,0.5,0.379999995,5.269999981,0.01,7.0,11.0,304.0,668.0,2236.0
13231.0,8.930000305,8.930000305,3.4165962489,3.190000057,0.790000021,4.949999809,0.01,39.0,20.0,224.0,1080.0,1932.0
9725.0,7.710000038,7.710000038,2.253081083,2.410000086,0.529999971,4.769999981,0.01,83.0,11.0,181.0,670.0,3839.0
6506.0,5.28000021,5.28000021,3.4165962489,0.330000013,0.270000011,4.670000076,0.01,4.0,5.0,241.0,760.0,2886.0
11248.0,7.25,7.25,3.4165962489,3.0,0.449999988,3.74000001,0.01,40.0,11.0,244.0,636.0,1843.0
8964.0,6.699999809,6.699999809,3.4165962489,3.970000029,0.189999998,2.529999971,0.01,107.0,18.0,145.0,756.0,3597.0
8.0,0.01,0.01,3.4165962489,1.514999986,0.670000017,0.01,0.01,26.0,25.9695652174,1.0,321.0,446.0
8144.0,5.460000038,5.460000038,3.4165962489,0.25,0.610000014,4.610000134,0.01,4.0,17.0,247.0,1125.0,2129.0
4.0,4.964999914,4.960000038,3.4165962489,1.514999986,0.670000017,3.448616188,0.01,26.0,25.9695652174,1.0,1439.0,1778.0
6895.5,4.964999914,4.960000038,3.4165962489,1.514999986,0.670000017,3.448616188,0.01,26.0,25.9695652174,201.8753246753,1440.0,1777.0
4363.0,3.25999999,3.25999999,3.4165962489,0.129999995,0.059999999,3.079999924,0.01,8.0,2.0,156.0,813.0,2486.0
6670.0,5.409999847,5.409999847,3.4165962489,1.24000001,0.800000012,3.369999886,0.01,15.0,16.0,199.0,770.0,2848.0
5336.0,3.529999971,3.529999971,3.4165962489,1.514999986,0.670000017,3.529999971,0.01,26.0,25.9695652174,258.0,1182.0,1902.0
5861.0,4.019999981,4.019999981,3.4165962489,1.299999952,0.219999999,2.49000001,0.01,20.0,7.0,233.0,1180.0,1878.0
6101.0,3.869999886,3.869999886,3.4165962489,0.529999971,0.230000004,3.099999905,0.01,31.0,24.0,138.0,1247.0,2421.0
8452.0,5.409999847,5.409999847,3.4165962489,0.25999999,0.389999986,4.760000229,0.01,9.0,24.0,328.0,1079.0,3004.0
2234.0,1.549999952,1.549999952,3.4165962489,1.514999986,0.670000017,1.549999952,0.01,26.0,25.9695652174,108.0,912.0,2344.0
18952.0,12.80000019,12.80000019,3.4165962489,5.909999847,1.230000019,5.659999847,0.01,73.0,20.0,327.0,570.0,2437.0
2380.0,1.860000014,1.860000014,3.4165962489,1.514999986,0.670000017,1.860000014,0.01,26.0,25.9695652174,131.0,1309.0,2400.0
44.0,0.029999999,0.029999999,3.4165962489,1.514999986,0.670000017,0.029999999,0.01,26.0,25.9695652174,2.0,1438.0,1782.0
6344.0,4.190000057,4.190000057,3.4165962489,1.514999986,0.670000017,4.190000057,0.01,26.0,25.9695652174,290.0,1150.0,1965.0
4706.0,3.210000038,3.210000038,3.4165962489,1.514999986,0.670000017,3.210000038,0.01,26.0,25.9695652174,299.0,1141.0,1816.0
15444.0,10.07999992,10.07999992,3.4165962489,3.269999981,1.730000019,5.079999924,0.01,51.0,39.0,243.0,731.0,2249.0
7165.0,5.809999943,5.809999943,3.4165962489,1.514999986,0.370000005,5.440000057,0.01,26.0,9.0,248.0,708.0,2923.0
10272.0,6.789999962,6.789999962,3.4165962489,0.159999996,3.119999886,3.5,0.01,2.0,58.0,208.0,700.0,2041.0
18.0,0.01,0.01,3.4165962489,1.514999986,0.670000017,0.01,0.01,26.0,25.9695652174,2.0,1438.0,1780.0
178.0,0.109999999,0.109999999,3.4165962489,1.514999986,0.670000017,0.109999999,0.01,26.0,25.9695652174,12.0,1428.0,1725.0
3159.0,2.460000038,2.460000038,3.4165962489,1.514999986,0.670000017,2.460000038,0.01,26.0,25.9695652174,147.0,1293.0,2462.0
9152.0,7.260000229,7.260000229,3.4165962489,1.99000001,0.819999993,4.449999809,0.01,25.0,13.0,243.0,600.0,3304.0
10328.0,8.380000114,8.380000114,3.4165962489,1.514999986,1.460000038,6.920000076,0.01,26.0,32.0,367.0,475.0,3323.0
8837.0,7.010000229,7.010000229,2.092147112,1.539999962,0.879999995,4.590000153,0.01,74.0,17.0,182.0,811.0,3775.0
6835.0,5.329999924,5.329999924,3.4165962489,0.370000005,0.730000019,4.239999771,0.01,5.0,15.0,212.0,1208.0,2786.0
10148.0,6.710000038,6.710000038,3.4165962489,1.360000014,0.219999999,5.130000114,0.01,19.0,7.0,306.0,679.0,2100.0
2937.0,1.919999957,1.919999957,3.4165962489,1.514999986,0.670000017,1.909999967,0.01,26.0,25.9695652174,181.0,356.0,1615.0
1810.0,1.179999948,1.179999948,3.4165962489,1.514999986,0.670000017,1.129999995,0.01,26.0,25.9695652174,121.0,1319.0,1373.0
1552.0,1.00999999,1.00999999,3.4165962489,1.514999986,0.670000017,1.0,0.01,26.0,25.9695652174,66.0,1374.0,1300.0
430.0,0.25999999,0.25999999,3.4165962489,1.514999986,0.670000017,0.25999999,0.01,26.0,25.9695652174,14.0,75.0,625.0
7392.0,5.099999905,5.099999905,3.4165962489,0.870000005,0.159999996,4.050000191,0.02,14.0,9.0,332.0,1085.0,2038.0
6429.0,4.599999905,4.599999905,3.4165962489,1.514999986,0.949999988,3.650000095,0.01,26.0,28.0,193.0,741.0,3118.0
24.0,0.02,0.02,3.4165962489,1.514999986,0.670000017,0.02,0.01,26.0,25.9695652174,3.0,161.0,942.0
4195.0,2.769999981,2.769999981,3.4165962489,1.514999986,0.670000017,2.769999981,0.01,26.0,25.9695652174,241.0,1199.0,1778.0
27572.0,23.38999939,23.38999939,3.4165962489,14.72000027,1.210000038,7.340000153,0.01,116.0,24.0,260.0,1040.0,4220.0
5290.0,3.549999952,3.549999952,3.4165962489,0.039999999,0.340000004,3.170000076,0.01,1.0,8.0,251.0,1180.0,1724.0
1467.0,0.939999998,0.939999998,3.4165962489,0.100000001,0.209999993,0.629999995,0.01,2.0,8.0,71.0,912.0,1953.0
11004.0,7.110000134,7.110000134,3.4165962489,2.569999933,0.460000008,4.070000172,0.01,33.0,12.0,205.0,804.0,1819.0
13935.0,11.05000019,11.05000019,2.092147112,4.090000153,0.790000021,6.170000076,0.01,105.0,16.0,220.0,658.0,4234.0
11906.0,7.769999981,7.769999981,3.4165962489,2.25999999,1.519999981,3.99000001,0.01,32.0,27.0,234.0,688.0,2065.0
2332.0,1.49000001,1.49000001,3.4165962489,0.01,0.180000007,1.299999952,0.01,1.0,10.0,111.0,904.0,2100.0
3417.0,2.299999952,2.299999952,3.4165962489,1.514999986,0.670000017,2.299999952,0.01,26.0,25.9695652174,153.0,1287.0,1625.0
11144.0,7.820000172,7.820000172,3.4165962489,1.789999962,0.889999986,5.139999866,0.01,25.0,22.0,279.0,1114.0,2395.0
4979.0,3.289999962,3.289999962,3.4165962489,1.514999986,0.670000017,3.289999962,0.01,26.0,25.9695652174,184.0,620.0,1807.0
10209.0,6.75,6.75,3.4165962489,0.159999996,0.349999994,6.230000019,0.01,2.0,6.0,316.0,711.0,2104.0
2841.0,1.879999995,1.879999995,3.4165962489,1.514999986,0.670000017,1.879999995,0.01,26.0,25.9695652174,136.0,1114.0,1636.0
1335.0,0.870000005,0.870000005,3.4165962489,1.514999986,0.670000017,0.870000005,0.01,26.0,25.9695652174,74.0,1366.0,1308.0
9634.0,6.519999981,6.519999981,3.4165962489,2.5,1.399999976,2.589999914,0.01,50.0,48.0,140.0,797.0,2752.0
17609.0,11.55000019,11.55000019,3.4165962489,6.920000076,0.730000019,3.910000086,0.01,89.0,17.0,274.0,588.0,2154.0
949.0,0.689999998,0.689999998,3.4165962489,1.514999986,0.670000017,0.689999998,0.01,26.0,25.9695652174,34.0,1406.0,1870.0
7352.0,4.730000019,4.730000019,3.4165962489,1.409999967,0.779999971,2.529999971,0.01,19.0,14.0,124.0,814.0,2233.0
7583.0,6.150000095,6.150000095,3.4165962489,0.25,0.550000012,5.349999905,0.01,3.0,13.0,227.0,742.0,2915.0
6895.5,4.964999914,4.960000038,3.4165962489,1.514999986,0.670000017,3.448616188,0.01,26.0,25.9695652174,201.8753246753,1440.0,1496.0
6895.5,4.964999914,4.960000038,3.4165962489,1.514999986,0.670000017,3.448616188,0.01,26.0,25.9695652174,201.8753246753,426.0,399.0
12432.0,8.100000381,8.100000381,3.4165962489,2.589999914,0.589999974,4.920000076,0.01,32.0,15.0,248.0,738.0,1883.0
8422.0,5.630000114,5.630000114,3.4165962489,1.514999986,3.599999905,2.039999962,0.01,26.0,81.0,139.0,815.0,1431.0
8405.0,5.659999847,5.659999847,3.4165962489,1.129999995,0.189999998,4.340000153,0.01,15.0,4.0,257.0,621.0,2154.0
8184.0,6.639999866,6.639999866,3.4165962489,1.514999986,0.620000005,5.949999809,0.01,26.0,15.0,247.0,808.0,2981.0
187.0,0.140000001,0.140000001,3.4165962489,1.514999986,0.670000017,0.140000001,0.01,26.0,25.9695652174,11.0,400.0,538.0
11463.0,7.670000076,7.670000076,3.4165962489,2.829999924,1.889999986,2.930000067,0.01,38.0,30.0,154.0,777.0,2496.0
5512.0,3.640000105,3.640000105,3.4165962489,1.514999986,0.670000017,3.640000105,0.01,26.0,25.9695652174,276.0,1164.0,1882.0
87.0,0.02,0.02,3.4165962489,1.514999986,0.670000017,0.01,0.01,26.0,25.9695652174,2.0,872.0,1641.0
18700.0,15.81999969,15.81999969,3.4165962489,8.699999809,0.159999996,6.909999847,0.01,67.0,3.0,247.0,1123.0,3527.0
10001.0,6.610000134,6.610000134,3.4165962489,0.330000013,2.930000067,3.359999895,0.01,5.0,52.0,196.0,788.0,2009.0
5668.0,3.75,3.75,3.4165962489,1.514999986,0.670000017,3.75,0.01,26.0,25.9695652174,259.0,1181.0,1853.0
1209.0,0.839999974,0.839999974,3.4165962489,1.514999986,0.670000017,0.839999974,0.01,26.0,25.9695652174,73.0,842.0,2255.0
10480.0,7.510000229,7.510000229,3.4165962489,0.409999996,1.470000029,5.010000229,0.039999999,6.0,37.0,272.0,1125.0,4034.0
4506.0,2.930000067,2.930000067,3.4165962489,0.50999999,0.270000011,2.150000095,0.01,7.0,4.0,144.0,1285.0,1498.0
278.0,0.189999998,0.189999998,3.4165962489,1.514999986,0.670000017,0.189999998,0.01,26.0,25.9695652174,20.0,253.0,745.0
14400.0,10.88000011,9.520000458,5.45686388,2.470000029,2.880000114,5.53000021,0.01,27.0,37.0,276.0,697.0,2188.0
3146.0,2.109999895,2.109999895,3.4165962489,1.514999986,0.670000017,2.109999895,0.01,26.0,25.9695652174,171.0,1269.0,2058.0
13513.0,10.25,9.069999695,4.835720062,5.349999905,0.330000013,4.559999943,0.01,64.0,8.0,270.0,1098.0,2811.0
7.0,0.01,0.01,3.4165962489,1.514999986,0.670000017,0.01,0.01,26.0,25.9695652174,1.0,1439.0,1787.0
11974.0,7.670000076,7.670000076,3.4165962489,2.039999962,0.479999989,5.150000095,0.01,27.0,12.0,228.0,1173.0,1861.0
16081.0,10.63000011,10.63000011,3.4165962489,1.25,1.820000052,7.559999943,0.01,16.0,32.0,401.0,970.0,2488.0
25701.0,20.13999939,20.13999939,3.4165962489,16.81999969,1.629999995,1.690000057,0.01,165.0,36.0,97.0,1142.0,3697.0
16435.0,12.42000008,12.42000008,3.4165962489,8.960000038,0.550000012,2.910000086,0.01,100.0,14.0,191.0,1135.0,3122.0
6895.5,4.964999914,4.960000038,3.4165962489,1.514999986,0.670000017,3.448616188,0.01,26.0,25.9695652174,201.8753246753,1440.0,1841.0
12262.0,7.869999886,7.869999886,3.4165962489,3.319999933,0.829999983,3.640000105,0.01,47.0,21.0,200.0,866.0,1868.0
10198.0,6.440000057,6.440000057,3.4165962489,1.200000048,0.790000021,4.449999809,0.01,17.0,20.0,195.0,1208.0,1755.0
13987.0,10.02999973,10.02999973,3.4165962489,2.869999886,3.339999914,3.819999933,0.01,46.0,114.0,250.0,739.0,3856.0
6801.0,4.980000019,4.980000019,3.4165962489,1.514999986,0.670000017,4.96999979,0.01,26.0,25.9695652174,193.0,1247.0,2393.0
9713.0,6.53000021,6.53000021,3.4165962489,0.340000004,0.889999986,5.289999962,0.01,6.0,24.0,355.0,1055.0,2046.0
10067.0,6.760000229,6.760000229,3.4165962489,0.360000014,1.419999957,4.96999979,0.01,5.0,39.0,313.0,578.0,2308.0
1556.0,1.00999999,1.00999999,3.4165962489,1.514999986,0.670000017,1.00999999,0.01,26.0,25.9695652174,88.0,1352.0,1327.0
8205.0,5.420000076,5.420000076,3.4165962489,1.514999986,0.670000017,5.420000076,0.01,26.0,25.9695652174,367.0,1073.0,2078.0
1260.0,0.829999983,0.829999983,3.4165962489,1.514999986,0.670000017,0.819999993,0.01,26.0,25.9695652174,76.0,555.0,722.0
10970.0,7.159999847,7.159999847,3.4165962489,2.359999895,0.50999999,4.289999962,0.01,30.0,13.0,223.0,1174.0,1820.0
3573.0,2.390000105,2.390000105,3.4165962489,0.939999998,0.409999996,0.970000029,0.01,15.0,8.0,99.0,866.0,1232.0
8328.0,5.510000229,5.510000229,3.4165962489,1.514999986,2.0,3.5,0.01,26.0,33.0,212.0,804.0,1935.0
12480.0,8.859999657,8.25,3.97279501,4.179999828,0.689999998,4.0,0.01,55.0,14.0,276.0,593.0,2170.0
2352.0,1.629999995,1.629999995,3.4165962489,1.514999986,0.670000017,1.629999995,0.01,26.0,25.9695652174,128.0,829.0,2380.0
7998.0,5.289999962,5.289999962,3.4165962489,0.50999999,0.25,4.53000021,0.01,27.0,12.0,296.0,1105.0,2235.0
6895.5,4.964999914,4.960000038,3.4165962489,1.514999986,0.670000017,3.448616188,0.01,26.0,25.9695652174,201.8753246753,994.0,1296.0
9921.0,7.210000038,7.210000038,3.4165962489,0.340000004,1.519999981,5.360000134,0.01,5.0,35.0,219.0,1181.0,3098.0
3572.0,2.319999933,2.319999933,3.4165962489,1.514999986,0.670000017,2.289999962,0.029999999,26.0,25.9695652174,122.0,1318.0,1370.0
4131.0,2.960000038,2.960000038,3.4165962489,1.370000005,0.610000014,0.980000019,0.01,27.0,30.0,75.0,1308.0,2584.0
5419.0,4.0,4.570000172,0.055842999,1.514999986,0.670000017,3.910000086,0.059999999,26.0,25.9695652174,145.0,1295.0,2259.0
2106.0,1.50999999,1.50999999,3.4165962489,0.02,0.050000001,0.209999993,0.01,31.0,45.0,75.0,1289.0,4010.0
2993.0,2.150000095,2.150000095,3.4165962489,1.514999986,0.670000017,2.089999914,0.01,26.0,25.9695652174,114.0,888.0,2507.0
10461.0,7.869999886,7.869999886,3.4165962489,4.760000229,0.850000024,2.25,0.01,99.0,31.0,142.0,721.0,3625.0
12084.0,9.140000343,8.079999924,4.836380005,4.389999866,0.460000008,4.289999962,0.01,50.0,6.0,284.0,1030.0,2676.0
